comment,date,day,time
Kojo Adabah 😃😃😃,2023-10-28,Saturday,00:00:00
Kojo Adabah we've stop doing that. It was because of the stadium (Emirates)🏟️ Arsenal was building.,2023-10-28,Saturday,00:00:00
"Edmund Edicash Hezekiah lol see this man, he will defend everything.",2023-10-28,Saturday,00:00:00
Kojo Adabah hahaha 🤣🤣🤣,2023-10-28,Saturday,00:00:00
It's One thing to have talented players but do you have a good and winning coach to Back them up?,2023-10-28,Saturday,00:00:00
And they couldn't won the bundesliga,2023-10-28,Saturday,00:00:00
They didn't know how to use them😅,2023-10-28,Saturday,00:00:00
Yet Bayern Munich won bondes Liga for 11 consecutive times,2023-10-28,Saturday,00:00:00
Its crazy that Borussia Dortmund doesn't have any of those players now,2023-10-28,Saturday,00:00:00
They raise young talented players but end up selling,2023-10-28,Saturday,00:00:00
And didn't win Bundesliga and UCL,2023-10-28,Saturday,00:00:00
And still they don't even beat bayern and clinch the Bundesliga title😂😂,2023-10-28,Saturday,00:00:00
Yes and they didn't win anything. They didn't suit the club,2023-10-28,Saturday,00:00:00
But couldn't win the bundesliga,2023-10-28,Saturday,00:00:00
BVB is the house of Gifted players.,2023-10-28,Saturday,00:00:00
And then MANU went for Sacho,2023-10-28,Saturday,00:00:00
And they didn't win champions league,2023-10-28,Saturday,00:00:00
And they still couldn't win the bundesliga.,2023-10-28,Saturday,00:00:00
"You dint say it all.\nThere was Bellingham, Haaland, Alexandra Isak, Marco Reus at that time and yet couldn't win trophy.\nVery annoying",2023-10-28,Saturday,00:00:00
Yeah it's crazy too we aren't aware until now 😏,2023-10-28,Saturday,00:00:00
And they never won the UEFA Champions League 🤣,2023-10-28,Saturday,00:00:00
Still could not win the champions league 🤣🤣,2023-10-28,Saturday,00:00:00
And they couldn't even win a league title..,2023-10-28,Saturday,00:00:00
"And still bottled everything and blamed Bayern 🤣, like they always do.",2023-10-28,Saturday,00:00:00
And still never won the league,2023-10-28,Saturday,00:00:00
Dortmund and talented players 👐,2023-10-28,Saturday,00:00:00
This pic is a album cover,2023-10-28,Saturday,00:00:00
Just needed a renowned world class coach and the team might’ve won trophies 😥,2023-10-28,Saturday,00:00:00
And won absolutely nothing,2023-10-28,Saturday,00:00:00
Yes but couldn’t still win the league,2023-10-28,Saturday,00:00:00
The best thing that ever happened to that team,2023-10-28,Saturday,00:00:00
Won nothing important though,2023-10-28,Saturday,00:00:00
& still didn't win a Bundesliga title.,2023-10-28,Saturday,00:00:00
GOALL And they won Bundesliga. Powerful duo.,2023-10-28,Saturday,00:00:00
Now both will be in the best team of the world!!!,2023-10-28,Saturday,00:00:00
And won nothing just bottled the league,2023-10-28,Saturday,00:00:00
And they still didn't win the league 🤣🤣,2023-10-28,Saturday,00:00:00
And Bayern Munich still won the league,2023-10-28,Saturday,00:00:00
You see how good manage can affect player’s performance,2023-10-28,Saturday,00:00:00
"This team has always produced rare and raw talent. The likes of Lewadonski, Dembele, Sancho, Auba, Jude, Halaand. ETC",2023-10-28,Saturday,00:00:00
Warren Ngulube Gundogan,2023-10-28,Saturday,00:00:00
What is more crazy is that they did not utilise them in the best way possible to win as many titles as they could have done.,2023-10-28,Saturday,00:00:00
And Dortmund still won nothing !,2023-10-28,Saturday,00:00:00
"PSG had neymar,Messi,mb\nappe",2023-10-28,Saturday,00:00:00
But they didn't won anything there 😱😱😱,2023-10-28,Saturday,00:00:00
Players and coaches around them have made them better,2023-10-28,Saturday,00:00:00
And still couldn't win their league,2023-10-28,Saturday,00:00:00
Bvb is a farm of talented players,2023-10-28,Saturday,00:00:00
And they where unable to win the bundez liga,2023-10-28,Saturday,00:00:00
I wonder what would have been said by now if they are all playing for Real,2023-10-28,Saturday,00:00:00
And didn’t win anything,2023-10-28,Saturday,00:00:00
And can't win the league,2023-10-28,Saturday,00:00:00
"Yes but couldn't manage to win anything tangible. It's not having the talent or skills, it how you manage and use it that matters 😉😉",2023-10-28,Saturday,00:00:00
BVB know how to sport a talent,2023-10-28,Saturday,00:00:00
They were only made to produce quality players for business purposes not to play them. They don't have time for that.,2023-10-28,Saturday,00:00:00
Depending on the operational model of the club. Dortmund made huge returns on the two players.,2023-10-28,Saturday,00:00:00
And never beat bayern in that Dortmund team,2023-10-28,Saturday,00:00:00
Dortmund always have best talent the Dembele sancho Pulisic halland Bellingham many more but the problem is some times they don't shine after leaving Dortmund just like Dembele sancho Pulisic,2023-10-28,Saturday,00:00:00
And still couldn't win the league or champions league,2023-10-28,Saturday,00:00:00
And they won nothing from it ❓,2023-10-28,Saturday,00:00:00
"Dortmund is a supermarket, not a club",2023-10-28,Saturday,00:00:00
And never win the league,2023-10-28,Saturday,00:00:00
But couldn’t win anything important,2023-10-28,Saturday,00:00:00
And Manchester United bought Sancho,2023-10-28,Saturday,00:00:00
Peter Lawrence Dengule Sancho is a great player being wasted at Manchester united,2023-10-28,Saturday,00:00:00
Sangwan Zungwala Gondwe ah nanga Ku England kuja zuvuta pati?,2023-10-28,Saturday,00:00:00
Peter Lawrence Dengule muziti Ten hag zikumuvuta pati,2023-10-28,Saturday,00:00:00
And they still bottled the league... Harland isn't as good as Ollie Watkins.... Take Harland to Aston Villa he won't score six goals a season in the premier league.,2023-10-28,Saturday,00:00:00
"Okafor Sunday Chinedu lol, u guys are just funny. Dude has been banging goals for Norway, Salisburg, BVB and you say what? Next joke please 🤣🤣🤣",2023-10-28,Saturday,00:00:00
"Okafor Sunday Chinedu stupid agurment!,,,",2023-10-28,Saturday,00:00:00
Maybe Haaland might join him at Los Blancos next season,2023-10-28,Saturday,00:00:00
Theophilus Reeves i just thought bout the same thing last night.,2023-10-28,Saturday,00:00:00
AND Bayern still won the league,2023-10-28,Saturday,00:00:00
They didn’t do anything for Dortmund except leave them a nice paycheck.,2023-10-28,Saturday,00:00:00
AngelyMaria Sanchez so they did something,2023-10-28,Saturday,00:00:00
and bayern always demolished them what a team is bayern munchen,2023-10-28,Saturday,00:00:00
And didn't win anything,2023-10-28,Saturday,00:00:00
And won nothing...\nIt's a curse club,2023-10-28,Saturday,00:00:00
And still struggle to win league and UCL,2023-10-28,Saturday,00:00:00
And still could not win the league,2023-10-28,Saturday,00:00:00
BVB Always produce quality players,2023-10-28,Saturday,00:00:00
But couldn't win bundesliga,2023-10-28,Saturday,00:00:00
Jude is an average player he just got lucky to score goals and see how he scored,2023-10-28,Saturday,00:00:00
Almost won the league,2023-10-28,Saturday,00:00:00
And still couldn’t win the league,2023-10-28,Saturday,00:00:00
And didn't win the league to show for it.,2023-10-28,Saturday,00:00:00
And they bottled the title in the last game unless team,2023-10-28,Saturday,00:00:00
"And still they didn't win CL or the German Bundesliga,what\na strike force.",2023-10-28,Saturday,00:00:00
"They never had a world class manager to put them together for a long time, it was only Kloop who did well with Dortmund",2023-10-28,Saturday,00:00:00
With Klopp as coach the story would have been different,2023-10-28,Saturday,00:00:00
And Sancho\nWats more crazy is sancho was by far had the best potential in dortmund 💔\nI hope he finds his feet again,2023-10-28,Saturday,00:00:00
And Sancho and still can't win the league,2023-10-28,Saturday,00:00:00
Dortmund has produced stars and I believe they'll produce again. What a team?,2023-10-28,Saturday,00:00:00
They still didn't win the title,2023-10-28,Saturday,00:00:00
"They also had Gündogan, Sancho, Lewandowski, Aubameyang",2023-10-28,Saturday,00:00:00
And they could not harness their talents look at where they are in their new clubs,2023-10-28,Saturday,00:00:00
And still couldn’t win the bundesliga,2023-10-28,Saturday,00:00:00
"I see people typing ""they couldn\'t win bundesliga"" look there was Bayern! Hello!",2023-10-28,Saturday,00:00:00
This is the reason man united is angry at Sancho,2023-10-28,Saturday,00:00:00
And they never won the bundesliga trophy 🏆,2023-10-28,Saturday,00:00:00
And still never won any major trophy 🏆 😂\nHaving a good coach and squad mataz.\n\nyears to come y'all will wonder how Chelsea had ENZO and MUDRYK in the same team.,2023-10-28,Saturday,00:00:00
... and never won a League before 😂,2023-10-28,Saturday,00:00:00
Is a blessed club that doesn’t need trophy,2023-10-28,Saturday,00:00:00
It all come down to good coach simple,2023-10-28,Saturday,00:00:00
"And forgot Reus, the best of them combined",2023-10-28,Saturday,00:00:00
Yet they failed to win the league\n\nDortmund is an upgraded academy team,2023-10-28,Saturday,00:00:00
And they didnt win nothing,2023-10-28,Saturday,00:00:00
Kamvaletu Mayaya you started watching football today?,2023-10-28,Saturday,00:00:00
Kamvaletu Mayaya The won Dfl cup,2023-10-28,Saturday,00:00:00
Makama Junior come on bro,2023-10-28,Saturday,00:00:00
Kamvaletu Mayaya Yeah go check,2023-10-28,Saturday,00:00:00
Makama Junior wtf is that cup we talking about Jude and Haaland that's a charity cup,2023-10-28,Saturday,00:00:00
But thy never win the league,2023-10-28,Saturday,00:00:00
"And Sancho but Bayern is just a monster. Maybe they need a guardiola, Mourinho to win the league",2023-10-28,Saturday,00:00:00
and sancho was the best player among them,2023-10-28,Saturday,00:00:00
And still couldn't win the bundesliga,2023-10-28,Saturday,00:00:00
Crazy how they couldn't win the league 😭,2023-10-28,Saturday,00:00:00
Wats is crazy is they didn't win the easiest league out of top 5,2023-10-28,Saturday,00:00:00
( All 3 from Dortmund )\n\nMan city bought halaand nd make him even better.........\n\nMadrid bought Bellingham nd make him even better.....\n\nMan u bought Sancho nd..........\n\n🏃🏃🏃🏃🏃,2023-10-28,Saturday,00:00:00
They had Marco Reus and also Gundogan,2023-10-28,Saturday,00:00:00
"Inno Addi Saeed Kamchacha and in their prime, they were far much better than Jude and Haaland",2023-10-28,Saturday,00:00:00
And won nothing,2023-10-28,Saturday,00:00:00
And still they didn't win the league,2023-10-28,Saturday,00:00:00
But never won the bundasliga,2023-10-28,Saturday,00:00:00
I see those guys play in real madrid,2023-10-28,Saturday,00:00:00
Olizy Pro Ndereyimana\nI post football updates and livescores daily i would love you to follow and enjoy our style of updates\nSlide into our profile and see for ur self,2023-10-28,Saturday,00:00:00
And rues in the background. How’d they not win the bundesliga once!? Fabian D'Cruz,2023-10-28,Saturday,00:00:00
Michael Fox and they had Sancho who was probably just as good as the both of them when he was at Dortmund...,2023-10-28,Saturday,00:00:00
Fabian D'Cruz the mystery gets bigger\nShould’ve been going deep in the ucl with that squad,2023-10-28,Saturday,00:00:00
And nothing happened? They need to be with the elite for them to shine..,2023-10-28,Saturday,00:00:00
Sancho was also going to perform in Madrid but United the culture is gone,2023-10-28,Saturday,00:00:00
How about sancho? Wkwk,2023-10-28,Saturday,00:00:00
But was not champion,2023-10-28,Saturday,00:00:00
And yet still won nothing.. 😒😕,2023-10-28,Saturday,00:00:00
Sorry for Sancho the way I want him to join another English team and get manure utd,2023-10-28,Saturday,00:00:00
"Cup final 2021: Jude Bellingham, Jadon Sancho and Erling Braut Haaland. 👀",2023-10-28,Saturday,00:00:00
and yet did not win anything with them.,2023-10-28,Saturday,00:00:00
And still couldn't win a farmer's league. Pathetic,2023-10-28,Saturday,00:00:00
Still they couldn't win the champions league....,2023-10-28,Saturday,00:00:00
The best two players ITW right now ❤️🤫,2023-10-28,Saturday,00:00:00
This team is known for producing quality players,2023-10-28,Saturday,00:00:00
Yet still they couldn’t win Bundesliga,2023-10-28,Saturday,00:00:00
And they still didn't win the Bundesliga,2023-10-28,Saturday,00:00:00
still can't win the Bundesliga that season.,2023-10-28,Saturday,00:00:00
Yes the won the Dfb pokal together,2023-10-28,Saturday,00:00:00
They’ve both turned laliga and EPL into farmers league,2023-10-28,Saturday,00:00:00
And BVB couldn't use them properly,2023-10-28,Saturday,00:00:00
and they bottled the league,2023-10-28,Saturday,00:00:00
"Why sad, they're in business and sales is part of business",2023-10-28,Saturday,00:00:00
imagine both of them in Real Madrid...,2023-10-28,Saturday,00:00:00
Sancho and dembele as well,2023-10-28,Saturday,00:00:00
N they couldn't win the league with them,2023-10-28,Saturday,00:00:00
It’s crazy that sancho made them and was by far better than them,2023-10-28,Saturday,00:00:00
Yet the team failed to use them properly,2023-10-28,Saturday,00:00:00
If Manchester United had signed this two informed players they will be like sanchez by now,2023-10-28,Saturday,00:00:00
"Haaland, Bellingham, Sancho, Pulisic, Dembele, Aubameyang, Hummels, Gundogan, Gotze, Lewandowski, Kagawa..",2023-10-28,Saturday,00:00:00
What's more shocking is that they won nothing with both players🥱,2023-10-28,Saturday,00:00:00
"Real Madrid waiting for Erling Haaland, very soon he will join them",2023-10-28,Saturday,00:00:00
And it’s may happen again in Real Madrid 😉,2023-10-28,Saturday,00:00:00
Yh and they still couldnt beat Bayern munich,2023-10-28,Saturday,00:00:00
& still came short of Munich,2023-10-28,Saturday,00:00:00
And they don't know exactly what to do with them,2023-10-28,Saturday,00:00:00
"It’s confirmed, Jude Bellingham only score against small teams.",2023-10-28,Saturday,00:00:00
Kara Touray 🥴Are Sevilla and Atlético Madrid bigger and better than Barcelona? Dey play!,2023-10-28,Saturday,00:00:00
Nana Owusu they kill themself playing against Barcelona than other teams bcuz of rivalry i mean,2023-10-28,Saturday,00:00:00
And they never got Bundesliga,2023-10-28,Saturday,00:00:00
"But, still couldn't win the league",2023-10-28,Saturday,00:00:00
& still not win the German league,2023-10-28,Saturday,00:00:00
"And, they can not win the Bundesliga title for Dortmund",2023-10-28,Saturday,00:00:00
And also failed to win a league,2023-10-28,Saturday,00:00:00
